,股票编号,年份（年末）,交易日平均价,预增或预减,超涨或超跌,次新股,每股资本公积(元/股)+每股未分配利润(元/股),每股现金流量净额(元/股),实收资本(或股本),每股收益(期末摊薄，元/股),每股净资产(元/股),营业总收入同必增长(%),近两年送转比例,上市时间,是否高转送
21715,3103,2,-0.6628848743828839,1,0,0,-0.74045185317388,-0.10010522349129479,0.019373720804114737,-0.306465317821231,-0.621125766799601,-0.009218317992262314,0.36210222038210294,0.8558568137866863,0
21716,3103,3,-0.4611234542600907,1,0,0,-0.6899266197768678,-0.12345724898878795,0.019373720804114737,-0.32297048861700506,-0.5984136269027472,-0.008924380864673195,-0.5476515241846288,0.9967612576176352,0
21717,3103,4,-0.11065687022525578,1,0,0,-0.6412544608425538,-0.00960130741344689,0.019373720804114737,-0.2835662520324994,-0.5489976695743312,-0.008907480214177196,-0.6184265318656712,1.137665701448584,0
21718,3103,5,-0.2666219872771716,1,0,0,-0.5977940738345793,-0.08463598832671174,0.019373720804114737,-0.2868375471451754,-0.49932907442726276,-0.009372489275656292,-0.6302223664791783,1.2785701452795328,0
21719,3103,6,-0.35502871512520445,1,0,0,-0.5569685270782542,-0.20744156403941694,0.019373720804114737,-0.3510738875395393,-0.4506457667729387,-0.008406112801219423,-0.68330362223996,1.4194745891104816,0
21720,3103,7,-0.3217196200659388,1,0,0,-0.49367445246171027,-0.008415925408497997,0.019373720804114737,-0.3107774795606675,-0.4015835023906361,-0.008184406938949923,-0.6892015395467135,1.5603790329414307,0
21727,3104,7,0.6517786898785121,1,1,1,-0.202568036087176,0.7064286926759312,-0.12322344984417896,0.004159022650588742,-0.1923488609826906,-0.008330749380950585,-0.5225853756309263,-1.2577098436775462,0
21728,3105,1,-0.7972062888415269,0,0,0,0.9525922570974689,-0.53579237941026,0.01874686786485307,0.16519595933368153,0.8068589755695499,-0.007438697428398608,-0.44886140929650725,0.43314348229383987,0
21729,3105,2,-0.7981838798134094,0,0,0,1.1414321265618321,0.5508473045263893,0.01874686786485307,-0.058887755884620245,0.9775410858511339,-0.008481083542634807,-0.41937182276273965,0.5740479261247887,0
21730,3105,3,-0.8323735110565824,0,0,0,1.2172344538015905,-0.3776624199500778,0.018748006881374606,-0.010264414891664238,1.0446669542670857,-0.00891045467919314,-0.34564785642832047,0.7149523699557375,0
21731,3105,4,-0.7288783300925997,0,0,0,1.2831633686697836,-0.589786529735682,0.0211257982621999,0.057540611080164346,1.1125759999208595,-0.00893843072853229,-0.3751374429620881,0.8558568137866863,1
21732,3105,5,-0.7870700473505705,0,0,0,1.7420888410724464,0.10052068084630517,0.08894920070345608,-0.08639637387757702,1.5009561185352462,-0.008900170821975853,1.7628575807360662,0.9967612576176352,0
21733,3105,6,-0.7373822469216417,0,0,0,-0.34325692380985967,-0.16121166584641017,0.5888354590677597,-0.4093624186381288,-0.3509043559689579,-0.008961843045684816,1.689133614401647,1.137665701448584,0
21734,3105,7,-0.7098107805269482,0,0,0,-0.31216001798270143,-0.029871339698072947,0.5888354590677597,-0.3613338585747502,-0.32169942413273667,-0.007941119199537707,-0.5815645486984616,1.2785701452795328,0
21735,3106,1,-0.4902134919792223,0,1,0,0.6507437996969795,0.9290434332053331,-0.12415841107671066,0.18244460629142747,0.5342375054617087,-0.00854458620635358,2.794993109417933,-1.2577098436775462,0
21736,3106,2,-0.4961749687330003,0,1,0,-0.292673781835888,-0.3058875395504224,-0.1163670674722798,-0.33293306918742727,-0.30497480053794546,-0.008891782335917375,1.2099278332279226,-1.1168053998465974,0
21737,3106,3,-0.4392890679189753,0,1,0,-0.2887649528911334,-0.11385565474870193,-0.1163670674722798,-0.3933033335395377,-0.3007304851845846,-0.008918218589437461,-0.41199942612929774,-0.9759009560156485,0
21738,3106,4,-0.23866807040338198,0,1,0,-0.2864486098127604,-0.5193155695414704,-0.1163670674722798,-0.42899018931418437,-0.29337872466179876,-0.008996012289854463,-0.4857233924637168,-0.8349965121846997,0
21739,3106,5,-0.23066588232475096,0,1,0,-0.24634692026842675,0.059447194374826075,-0.11605541372810257,-0.3512225827719336,-0.2831974205701057,-0.008748470014203225,-0.5225853756309263,-0.6940920683537508,1
21740,3106,6,0.992634876900353,0,1,0,-0.13658121264202347,-0.08955532364724966,-0.11607504791398573,0.06690841072100903,-0.1646344922765186,-0.008107639769078965,0.9887559342246655,-0.553187624522802,0
21741,3106,7,0.5274996446761214,0,1,0,-0.6978890491087751,-0.17851824311866402,-0.10020034114682994,-0.40386069503953737,-0.663265754950827,-0.008510299467723845,0.9002871746233624,-0.4122831806918532,0
21742,3107,1,-0.7903077796069278,0,0,0,0.2704581748050823,-0.5865267292220725,-0.1153074447420772,-0.0108591958212417,0.19360593457263234,-0.008226272070255414,-0.1668318505635137,-1.1168053998465974,1
21743,3107,2,-0.7721987309071324,0,0,0,0.3514143653942208,-0.6300895179039443,-0.11494019976128235,0.03746675470692561,0.2733636939212056,-0.007643131605034986,1.0191847640895335,-0.9759009560156485,1
21744,3107,3,-0.699621319176175,0,0,0,-0.3932899343027178,0.1928026699315764,-0.09701714953965604,-0.21739687361700885,-0.3936001473212192,-0.007159867614809389,1.615409648067228,-0.8349965121846997,0
21745,3107,4,-0.6107110635433141,0,0,0,-0.6817904647140823,-0.2667106642868615,-0.07957641815862304,-0.4962004343564354,-0.6597793530534234,-0.008661990999618046,0.21546672582227,-0.6940920683537508,0
21746,3107,5,-0.12810220784122206,0,0,0,-0.6931984543750697,-0.18100754532905666,-0.08014742235736096,-0.5690610982296722,-0.6684700940150671,-0.008200806692010804,-0.6692208701907593,-0.553187624522802,0
21747,3107,6,-0.199028672613064,0,0,0,-0.6859598822551539,-0.23085285863715754,-0.08072919497209458,-0.5662358888141794,-0.6530339232954033,-0.008438674226461532,-0.733435919347365,-0.4122831806918532,0
21748,3107,7,0.06278626426228077,0,0,0,-0.8873659129196914,-0.05654243480942301,-0.05511891515652781,-0.5637080698634752,-0.8353373732349995,-0.008682976128581885,-0.7088386552195495,-0.27137873686090436,0
21749,3108,1,-0.7955138037857337,-1,1,0,-0.6929668200672322,-0.14076382626104178,0.22771769427456484,-0.49278044401136517,-0.4935941959438524,-0.008075823506070579,-0.7437572746341837,1.137665701448584,0
21750,3108,2,-0.8152147996966629,-1,1,0,-0.6718012351885985,0.06650021730427196,0.22771769427456484,-0.5155308145677023,-0.4741158201257499,-0.00881902852944631,-0.7290124813672999,1.2785701452795328,0
21751,3108,3,-0.7126160586725426,-1,1,0,-0.6426732209780572,-0.09903837968684079,0.22771769427456484,-0.45530924544798623,-0.4473109475667266,-0.008452241744642366,-0.6995228948335321,1.4194745891104816,0
21752,3108,4,-0.5590488845056969,-1,1,0,-0.6440919811135607,0.1652425383165147,0.22771769427456484,-0.6013279636592486,-0.4468561994931523,-0.008799595564139437,-0.714267688100416,1.5603790329414307,0
21753,3108,5,-0.47173555054363325,-1,1,0,-0.6859309279666741,-0.4433325830242464,0.22771769427456484,-1.2560330718916193,-0.5533430400551531,-0.008567571833098413,-0.7437572746341837,1.7012834767723795,0
21754,3108,6,-0.6180942173196305,-1,1,0,-0.5182276890924646,0.10579563076832774,0.22771769427456484,-0.44162928406770496,-0.525830781603903,-0.008727722966119041,-0.6847781015666484,1.8421879206033283,0
21755,3108,7,-0.6790327338106443,-1,1,0,-0.4067536784457612,0.2143173533213988,0.22771769427456484,-0.5066091006240406,-0.423790366650185,-0.008333025063124944,-0.6670843496463879,1.983092364434277,0
21756,3109,1,-0.059036981314800584,0,1,0,0.4622513816943718,-1.3815624399412945,-0.11948360491405215,-0.20222995991278406,0.38662122802309173,-0.008592561049583716,-0.19082752712604037,-1.1168053998465974,0
21757,3109,2,-0.47048607004355514,0,1,0,0.41977544049470583,-0.793494427286149,-0.11948360491405215,-0.5546376606874193,0.3519087917402472,-0.009871862374752023,-0.4212149219211001,-0.9759009560156485,0
21758,3109,3,-0.18715805433510943,0,1,0,0.42498721242104515,-0.6447289856650632,-0.11948360491405215,-0.5390246612860113,0.3591847609174374,-0.008808608626012075,-0.6516023167161598,-0.8349965121846997,0
21759,3109,4,0.058064433490176245,0,1,0,0.42180224068828215,-0.43456075618762463,-0.11948360491405215,-0.5903245164620659,0.3558752054930904,-0.009399973703438752,-0.3290599640030762,-0.6940920683537508,0
21760,3109,5,1.1555917252235657,0,1,0,0.08011268233977613,-0.11361857834771215,-0.1163670674722798,-0.5995436208705162,0.045939129570284815,-0.008488062095172213,-0.3751374429620881,-0.553187624522802,0
21761,3109,6,0.9032962268585777,0,1,0,0.3849434314536706,0.7438867640323161,-0.11169226130962129,-0.8386455545606484,0.3002696216076899,-0.009173632993914679,-0.7437572746341837,-0.4122831806918532,0
21762,3109,7,0.42935164330452663,0,1,0,0.3927610893431797,-0.5911497190413733,-0.11169226130962129,-0.5802132406592493,0.3073434805299579,-0.007828738840421796,-0.7437572746341837,-0.27137873686090436,0
21763,3110,1,-0.5155804593681609,0,0,0,1.741857206764609,2.5355916645125665,-0.11735384113978096,0.3687597324815616,1.4899158458601347,-0.0076237048236470675,2.5000972440802576,-1.2577098436775462,0
21764,3110,2,-0.6569234923280727,0,0,0,0.3031475664986223,0.4570243188346844,-0.10275792759842041,-0.2026760456099672,0.2194507834207762,-0.008628239169977665,0.8781699847230369,-1.1168053998465974,0
21765,3110,3,-0.6040635235813242,0,0,0,0.3600137890726808,-0.28354308875713585,-0.10275792759842041,-0.20758298827898103,0.2770016785098007,-0.007638877068795963,-0.714267688100416,-0.9759009560156485,0
21766,3110,4,-0.5342681883805792,0,0,0,0.3618958178238589,-0.3010867424303794,-0.10275792759842041,-0.5715889171803764,0.28036176149787806,-0.009475049571476322,-0.714267688100416,-0.8349965121846997,1
21767,3110,5,-0.4515917556474236,0,0,0,0.3734196246387647,-0.22937113113097146,-0.10275792759842041,-0.5379837946592508,0.29142729795485467,-0.009030277384767865,1.4679617153983895,-0.6940920683537508,0
21768,3110,6,-0.14870468774727522,0,0,0,-0.35032177019889765,0.40225967020604564,-0.013623743339878352,-1.0389380325958526,-0.3709132712062307,-0.008862560226909382,1.4679617153983895,-0.553187624522802,0
21769,3110,7,-0.567775163443596,0,0,0,-0.33428109438116405,-1.0084634538836306,-0.013623743339878352,-0.5379837946592508,-0.3568413447072902,-0.006029948127806682,-0.7437572746341837,-0.4122831806918532,0
21770,3111,1,-0.513820685884412,1,1,0,-0.6740886239784918,-0.43752421119999685,-0.06144403198695534,0.1219256467069225,-0.6407809890907603,-0.009064310582720564,-0.6110541352322293,-1.398614287508495,0
21771,3111,2,-0.5349144567267466,1,1,0,-0.358023610934488,-0.23512023385497358,-0.05312287701742317,0.3309911434533939,-0.35610869503319803,-0.008685969145354685,-0.3943056742090371,-1.2577098436775462,0
21772,3111,3,-0.09241669880130696,1,1,0,-0.25842085856444647,0.5353188002615588,-0.05312287701742317,0.2089123576576236,-0.2667506985758324,-0.008621430675211438,-0.21294471702636614,-1.1168053998465974,1
21773,3111,4,0.3007007125778357,1,1,0,0.33931147280972146,0.9468241632795665,-0.047182913337324967,0.33827720984071763,0.2530768770834153,-0.008491933228436208,1.2644835683153925,-0.9759009560156485,0
21774,3111,5,0.19277159881905256,1,1,0,-0.40270007805860825,-0.20038854110997106,0.037583928006491595,-0.10022503049025254,-0.4039835616678343,-0.0066205742269185896,1.1642189741005828,-0.8349965121846997,0
21775,3111,6,-0.11303691071807437,1,1,0,-0.34137489505868157,0.057194968565423165,0.037583928006491595,-0.06989120308180297,-0.34107674482337824,-0.009210297449381481,-0.42232078141611634,-0.6940920683537508,0
21776,3111,7,0.27101281400770966,1,1,0,-0.20135195597103028,-0.04848183717577054,0.037583928006491595,0.277460859791424,-0.21377254800441697,-0.008101053895395012,-0.2969900386476039,-0.553187624522802,0
21777,3112,1,-0.3307974058473903,0,1,0,0.34171467875353356,1.1834856805676128,-0.12154831096922633,0.5402053354322596,0.2784164502942543,-0.008407408332239881,0.1409303213788456,-1.2577098436775462,0
21778,3112,2,-0.554394246534838,0,1,0,0.43653997352443086,-0.05743147131313468,-0.12154831096922633,0.25203397505198827,0.3805579203754333,-0.008507628014736554,-0.0065176112899926,-1.1168053998465974,0
21779,3112,3,-0.4686573674401719,0,1,0,0.4630621017718023,-0.3767733834463662,-0.12154831096922633,0.05040323992523499,0.4167356560064616,-0.0084406005172151,-0.15396554395883078,-0.9759009560156485,0
21780,3112,4,-0.19504435762439312,0,1,0,0.531017816833572,0.08902247539830092,-0.12154831096922633,0.08504922907312104,0.4866910679913206,-0.00863281217804272,-0.15396554395883078,-0.8349965121846997,0
21781,3112,5,0.3576155525691902,0,1,0,0.5638230256810304,-0.6769713761996731,-0.12154831096922633,-0.08788332620152063,0.5271636465394404,-0.008361588584764542,-0.22768951029324996,-0.6940920683537508,0
21782,3112,6,0.21778387952258943,0,1,0,0.5741307523797906,0.35608904111328626,-0.12154831096922633,-0.05175038472969088,0.5440145890435577,-0.008141277196218733,-0.30141347662766904,-0.553187624522802,1
21783,3112,7,-0.07398601665729047,0,1,0,1.7138873640932542,1.8902697010183895,-0.11752593454530662,0.26987740293931156,1.5199039549341786,-0.00851558053450891,0.7307220520541985,-0.4122831806918532,0
21790,3113,7,4.523290131994618,0,0,1,1.913208685987256,-0.9500833901398978,-0.12145793138341493,1.9450778910941808,1.6445049270935588,-0.008507788796629306,0.6717428789866632,-1.2577098436775462,0
21791,3114,1,-0.6081309137800457,0,0,0,0.4485270489550113,-0.9491350845359386,-0.1236130170244005,-0.2959079563212314,0.380229491211185,-0.009286968768508683,-0.44886140929650725,-1.1168053998465974,0
21792,3114,2,-0.7561019424798799,0,0,0,0.43847991085256816,-0.6329937038160692,-0.1236130170244005,-0.5150847288705193,0.37287773068839924,-0.009220871950789517,-0.12447595742506311,-0.9759009560156485,0
21793,3114,3,-0.7055315031036321,0,0,0,-0.24148259980384337,0.4115649189448944,-0.12941763131281003,0.8285253910449252,-0.45741646031282396,0.03106672926219299,-0.2719238900939014,-0.8349965121846997,0
21794,3114,4,-0.4248799251042853,0,0,0,-0.5811164036702933,-0.12381286359027263,-0.1281304438554753,0.12222303717171128,-0.7973911728734039,-0.007508507689448489,-0.5963093419653455,-0.6940920683537508,1
21795,3114,5,-0.00768040975876379,0,0,0,-0.4450022935273963,-0.07070774976856227,-0.12607374497581042,0.35240325691818186,-0.6573792937762253,-0.00866131695245227,1.8726797499464702,-0.553187624522802,0
21796,3114,6,-0.2675030864847256,0,0,0,-0.7409730303665139,0.12784373606037713,-0.12602908286177908,-0.2805923473846122,-0.948544379773155,-0.008510920951578528,1.725231817277632,-0.4122831806918532,0
21797,3114,7,-0.35787758121001156,0,0,0,-0.7808430856030103,-0.48470241499696276,-0.12602908286177908,-0.8355229546803669,-0.9833578711834603,-0.010425078856163401,-0.7437572746341837,-0.27137873686090436,0
21798,3115,1,0.012997367096735563,0,0,0,1.0585070443560765,-2.2682281796430654,-0.12157168500003962,0.31136337277733833,0.9456834569190622,-0.008063557702829157,1.615409648067228,-1.1168053998465974,0
21799,3115,2,-0.17126616284675472,0,0,0,0.22149647298597192,-0.8204618678987364,-0.11534484319137847,-0.207136902581798,0.1847888747016623,-0.00849988884016804,0.5832741193853603,-0.9759009560156485,0
21800,3115,3,-0.11820278623966382,0,0,0,0.22317582171779207,-0.3477315243251183,-0.11534484319137847,-0.47315267333530947,0.19024585158455495,-0.008586361670834269,-0.5668197554315778,-0.8349965121846997,0
21801,3115,4,0.074511948498968,0,0,0,0.16651227916309125,-0.01155718772161256,-0.11534484319137847,-0.8817671719550131,0.14618581601157044,-0.009109153271001477,-0.714267688100416,-0.6940920683537508,0
21802,3115,5,0.555171330701592,0,0,0,1.702682054451625,0.5032542170276912,-0.10545246421064156,-1.100200468342329,1.6373552768256951,-0.009435441570588333,-0.7437572746341837,-0.553187624522802,0
21803,3115,6,0.45802635486064014,0,0,0,0.7813276407402608,-0.09358562246407588,-0.10545246421064156,-0.1512274952015183,0.6535583472112529,-0.007473067649934194,-0.6847781015666484,-0.4122831806918532,0
21804,3115,7,-0.09590727200032219,0,0,0,0.7981500823469451,-0.45649032327917916,-0.10545246421064156,-0.46542052125080274,0.6659123365433569,-0.008002497687096446,-0.6847781015666484,-0.27137873686090436,0
21805,3116,1,-0.5059539527524632,1,1,0,-0.22987193012349846,0.06478141339709606,-0.12558500609068196,0.7885263735308422,-0.21854740277694795,-0.008155008588251796,-0.7437572746341837,-1.398614287508495,0
21806,3116,2,-0.6461325981045374,1,1,0,0.9162546250554913,1.4267260679831253,-0.12346342322719543,0.6025086378054968,0.7890480093545531,-0.008625573900909324,-0.0065176112899926,-1.2577098436775462,1
21807,3116,3,-0.550562162158687,1,1,0,0.9871347232537069,-0.6619762938370696,-0.12346342322719543,0.6142555611646513,0.8729490289290265,-0.008956429024642281,1.8365815470704852,-1.1168053998465974,0
21808,3116,4,-0.48549034936795626,1,1,0,-0.10183606646642757,-0.47142613654153515,-0.11497709177324933,-0.09338504980011195,-0.11347533399940088,-0.008426751630721947,1.2467898163951323,-0.9759009560156485,1
21809,3116,5,-0.265201426150556,1,1,0,0.0012991090981328574,-0.014165028132500132,-0.11497709177324933,0.0939709430167827,-0.015426596580391238,-0.007326740667730912,1.9103055134049043,-0.8349965121846997,0
21810,3116,6,-0.17104035647586877,1,1,0,-0.6564844165828566,-0.08546575573017598,-0.08245215477668812,-0.23613247289869832,-0.6208478651990833,-0.0082323632304232,1.9840294797393232,-0.6940920683537508,0
21811,3116,7,-0.438210816377619,1,1,0,-0.6467268213652102,-0.13086588651971853,-0.08245215477668812,-0.3665381917085528,-0.6088475688130928,-0.008916966345849667,-0.4783509958302749,-0.553187624522802,0
21812,3117,1,-0.5712774800023318,0,1,0,-0.6627095886059842,-0.26967411929923374,-0.07366950044954836,-0.31821224118038555,-0.6184478059218852,-0.00858153512209218,-0.5963093419653455,0.43314348229383987,0
21813,3117,2,-0.6707785855532638,0,1,0,-0.6343343858959143,-0.05452728540100989,-0.07366950044954836,-0.34512607824376484,-0.5908597561250394,-0.009599392721805006,-0.5963093419653455,0.5740479261247887,0
21814,3117,3,-0.6665158306925472,0,1,0,-0.7193731311606851,-0.10455040600985313,-0.07366950044954836,-0.5312925092015046,-0.6001063002877185,-0.009348814141948304,-0.6110541352322293,0.7149523699557375,0
