,股票编号,年份（年末）,交易日平均价
241571,2876,6,43.528948330200016
241583,2876,7,15.064137806206666
241595,2877,1,6.773682977280001
241607,2877,2,6.773682977280001
241619,2877,3,6.773682977280001
241631,2877,4,6.773682977280001
241643,2877,5,6.773682977280001
241655,2877,6,7.302272969402181
241667,2877,7,15.336605330916573
241679,2878,1,3.1513485857068178
241691,2878,2,4.689773185907143
241703,2878,3,2.815109995440273
241715,2878,4,4.584559786459826
241727,2878,5,6.405446599101524
241739,2878,6,9.972104874460454
241751,2878,7,5.970299056933715
241763,2879,1,12.513417508845004
241775,2879,2,12.513417508845004
241787,2879,3,12.513417508845004
241799,2879,4,12.513417508845004
241811,2879,5,12.513417508845004
241823,2879,6,12.513417508845004
241835,2879,7,29.194393943715422
241847,2880,1,7.125256626635727
241859,2880,2,3.7678430800119997
241871,2880,3,5.099449371746591
241883,2880,4,6.273474038850132
241895,2880,5,9.491256766409652
241907,2880,6,8.011506476316544
241919,2880,7,9.878827910310237
241931,2881,1,32.924899057735225
241943,2881,2,48.10033797168343
241955,2881,3,88.23674879996453
241967,2881,4,75.56548917059501
241979,2881,5,107.1560209051256
241991,2881,6,113.346063644895
242003,2881,7,177.99641623421653
242015,2882,1,20.263475535672
242027,2882,2,20.263475535672
242039,2882,3,20.263475535672
242051,2882,4,20.263475535672
242063,2882,5,20.263475535672
242075,2882,6,20.263475535672
242087,2882,7,17.11591076828105
242099,2883,1,5.8961828422080025
242111,2883,2,4.969921461334238
242123,2883,3,5.751424763992
242135,2883,4,8.926094960719826
242147,2883,5,17.131975753530913
242159,2883,6,25.55819707359923
242171,2883,7,21.425806550002285
242183,2884,1,9.282245044055635
242195,2884,2,7.34588089458143
242207,2884,3,6.611639102287999
242219,2884,4,9.480438519703567
242231,2884,5,14.567671480839042
242243,2884,6,15.19052652788509
242255,2884,7,13.578761828435999
242267,2885,1,21.651196103995986
242279,2885,2,21.65119610399599
242291,2885,3,21.651196103995986
242303,2885,4,21.651196103995986
242315,2885,5,21.651196103995986
242327,2885,6,39.781598503233354
242339,2885,7,14.06156341428833
242351,2886,1,2.7420956054999994
242363,2886,2,1.9006393699770001
242375,2886,3,5.178845286790818
242387,2886,4,4.030072916486217
242399,2886,5,6.916841328286478
242411,2886,6,12.793483827311634
242423,2886,7,7.155355651552143
242435,2887,1,16.094369124329
242447,2887,2,16.094369124329
242459,2887,3,16.094369124329
242471,2887,4,16.094369124329
242483,2887,5,16.094369124329
242495,2887,6,16.094369124329
242507,2887,7,27.922248222573426
242519,2888,1,2.4233323026503637
242531,2888,2,1.99068501380419
242543,2888,3,2.2278729048545456
242555,2888,4,7.628530531676868
242567,2888,5,5.663181535902782
242579,2888,6,5.376706322895
242591,2888,7,3.695038499312952
242603,2889,1,4.416998704327728
242615,2889,2,3.6431723898118107
242627,2889,3,4.980949532570455
242639,2889,4,5.840502266173565
242651,2889,5,14.985879016360002
242663,2889,6,14.242347339910912
242675,2889,7,11.073969143150858
242687,2890,1,4.331379210565
242699,2890,2,4.119493120114666
242711,2890,3,4.239004964813999
242723,2890,4,6.851517340265219
242735,2890,5,8.707721167657567
242747,2890,6,8.735304647152633
242759,2890,7,6.051680774349715
242771,2891,1,2.6786363636363637
242783,2891,2,2.0509523809523804
242795,2891,3,2.391363636363636
242807,2891,4,4.633043478260868
242819,2891,5,9.760000000000002
242831,2891,6,6.5536363636363655
242843,2891,7,4.396666666666668
242855,2892,1,4.087955491519546
242867,2892,2,2.913773891819143
242879,2892,3,5.512521782683364
242891,2892,4,8.501434939665653
242903,2892,5,10.087100911730435
242915,2892,6,10.41079068459832
242927,2892,7,9.925499067355522
242939,2893,1,3.972358874609272
242951,2893,2,2.837417017495238
242963,2893,3,4.337416740859092
242975,2893,4,7.46690674139713
242987,2893,5,6.118373911514997
242999,2893,6,8.559565805120455
243011,2893,7,5.687639513023143
243023,2894,1,4.156448668234002
243035,2894,2,4.156448668234002
243047,2894,3,4.156448668234002
243059,2894,4,4.156448668234002
243071,2894,5,19.221823744588516
243083,2894,6,19.638767441284458
243095,2894,7,13.698624151675332
243107,2895,1,5.032424677698818
243119,2895,2,3.674700291902
243131,2895,3,4.864515152712411
243143,2895,4,10.378893126124172
243155,2895,5,24.261773045012607
243167,2895,6,16.24836481553732
243179,2895,7,11.672118840886048
243191,2896,1,3.2407600245759993
243203,2896,2,2.6627593909678104
243215,2896,3,2.6019364061374546
243227,2896,4,5.4901833933824795
243239,2896,5,11.258207098651566
243251,2896,6,8.641699662848772
243263,2896,7,6.563658838037428
243275,2897,1,3.8832812036440902
243287,2897,2,2.6514285714285712
243299,2897,3,2.751363636363637
243311,2897,4,3.7982608695652185
243323,2897,5,5.646521739130435
243335,2897,6,6.499545454545454
243347,2897,7,4.263809523809523
243359,2898,1,9.455978745048004
243371,2898,2,9.455978745048004
243383,2898,3,9.455978745048004
243395,2898,4,14.737647386726085
243407,2898,5,24.375985898775003
243419,2898,6,26.009545454545457
243431,2898,7,21.523333333333333
243443,2899,1,15.285032706442497
243455,2899,2,6.375291701851332
243467,2899,3,8.026250154964366
243479,2899,4,13.149554135113961
243491,2899,5,16.554327132279127
243503,2899,6,11.356363636363637
243515,2899,7,7.851904761904763
243527,2900,1,11.782229245183634
243539,2900,2,12.42371664242924
243551,2900,3,20.96740630533
243563,2900,4,17.580146560174477
243575,2900,5,21.979980153805563
243587,2900,6,17.81883751336682
243599,2900,7,21.72332085648357
243611,2901,1,5.694090909090908
243623,2901,2,5.924761904761905
243635,2901,3,4.3577272727272724
243647,2901,4,6.574782608695654
243659,2901,5,7.4791304347826095
243671,2901,6,7.24090909090909
243683,2901,7,5.881428571428571
243695,2902,1,1.985116614985636
243707,2902,2,2.8979406289480956
243719,2902,3,3.4398075316620904
243731,2902,4,7.9717852261433055
243743,2902,5,7.755863591893564
243755,2902,6,6.278215050521089
243767,2902,7,7.00889509861757
243779,2903,1,7.895966181979997
243791,2903,2,7.895966181979997
243803,2903,3,7.895966181979997
243815,2903,4,7.895966181979996
243827,2903,5,7.895966181979996
243839,2903,6,7.895966181979997
243851,2903,7,13.104677541676907
243863,2904,1,4.347099625951092
243875,2904,2,2.9038874815241904
243887,2904,3,6.1709887756363635
243899,2904,4,5.980000000000002
243911,2904,5,13.239999999999998
243923,2904,6,7.7627272727272745
243935,2904,7,4.82
243947,2905,1,7.612705034771135
243959,2905,2,10.515835926436
243971,2905,3,15.76318896220518
243983,2905,4,20.971161862954045
243995,2905,5,23.20894561141391
244007,2905,6,19.67751878745418
244019,2905,7,23.49206429855371
244031,2906,1,6.484246405875001
244043,2906,2,6.484246405875
244055,2906,3,6.484246405875001
244067,2906,4,6.571777019883914
244079,2906,5,19.32899333988152
244091,2906,6,15.782032999768772
244103,2906,7,12.318048643829762
244115,2907,1,7.883626997057728
244127,2907,2,4.65753021814
244139,2907,3,7.2150000000000025
244151,2907,4,7.787826086956521
244163,2907,5,8.473913043478262
244175,2907,6,11.93318181818182
244187,2907,7,10.613809523809522
244199,2908,1,13.685715514198995
244211,2908,2,13.685715514198995
244223,2908,3,13.685715514198995
244235,2908,4,13.685715514198995
244247,2908,5,13.685715514198995
244259,2908,6,13.685715514198995
244271,2908,7,24.632207780869997
244283,2909,1,3.5599204656931818
244295,2909,2,2.743051068976
244307,2909,3,6.915493625015089
244319,2909,4,13.951796864636519
244331,2909,5,27.466815032859785
244343,2909,6,19.101022713368266
244355,2909,7,12.022683409870474
244367,2910,1,4.890133496769773
244379,2910,2,4.856975089022001
244391,2910,3,6.479038260341318
244403,2910,4,7.618101959774087
244415,2910,5,10.180111252682913
244427,2910,6,7.674078700037043
244439,2910,7,6.026925431213525
244451,2911,1,3.4392517911035454
244463,2911,2,2.691299236311333
244475,2911,3,4.830575914164272
244487,2911,4,4.925618936782957
244499,2911,5,8.784405858641477
244511,2911,6,6.699015732596638
244523,2911,7,3.8814930195066677
244535,2912,1,9.638310317986411
244547,2912,2,6.328637615573334
244559,2912,3,8.928687695478908
244571,2912,4,11.014536222235565
244583,2912,5,13.636810805830434
244595,2912,6,15.065584145232004
244607,2912,7,10.948372412184332
244619,2913,1,6.804929487372002
244631,2913,2,5.5804994683836195
244643,2913,3,10.249497271841454
244655,2913,4,13.048821946850872
244667,2913,5,15.960609954860866
244679,2913,6,17.524797071246546
244691,2913,7,16.713104724450858
244703,2914,1,26.259575717809003
244715,2914,2,26.259575717809007
244727,2914,3,26.259575717809003
244739,2914,4,26.259575717809003
244751,2914,5,26.259575717809003
244763,2914,6,26.259575717809003
244775,2914,7,23.67002040918495
244787,2915,1,9.494412230535273
244799,2915,2,9.515964781908002
244811,2915,3,18.020717153366732
244823,2915,4,18.11165584187826
244835,2915,5,27.437850634875254
244847,2915,6,15.908285461949589
244859,2915,7,14.605965129543335
244871,2916,1,4.714520814153546
244883,2916,2,4.781265207022285
244895,2916,3,4.273960931491363
244907,2916,4,8.476982149091565
244919,2916,5,9.286974156599998
244931,2916,6,15.485998505345997
244943,2916,7,13.809372335009998
244955,2917,1,7.2561117440509095
244967,2917,2,4.113805179176001
244979,2917,3,6.1556374506975
244991,2917,4,7.725769100399996
245003,2917,5,10.66923857533887
245015,2917,6,9.597319994396818
245027,2917,7,7.832665992307618
245039,2918,1,22.805719065940995
245051,2918,2,22.805719065940995
245063,2918,3,22.805719065940995
245075,2918,4,22.805719065940995
245087,2918,5,22.805719065940995
245099,2918,6,22.805719065940995
245111,2918,7,30.12737660041899
245123,2919,1,8.832017854187997
245135,2919,2,8.832017854187997
245147,2919,3,8.832017854187997
245159,2919,4,8.832017854187997
245171,2919,5,8.832017854187997
245183,2919,6,8.832017854187997
245195,2919,7,29.681824518423145
245207,2920,1,13.458956347320997
245219,2920,2,13.458956347320996
245231,2920,3,13.458956347320997
245243,2920,4,13.458956347320997
245255,2920,5,13.458956347320997
245267,2920,6,13.458956347320997
245279,2920,7,21.308878047116007
245291,2921,1,10.980688445708005
245303,2921,2,10.980688445708005
245315,2921,3,10.980688445708005
245327,2921,4,10.980688445708006
245339,2921,5,10.980688445708006
245351,2921,6,14.981544264093047
245363,2921,7,14.678432277638663
245375,2922,1,3.8487707643681826
245387,2922,2,3.1331921098893334
245399,2922,3,4.132932656145454
245411,2922,4,5.820958556858044
245423,2922,5,7.01424504986461
245435,2922,6,6.085695333926545
245447,2922,7,4.703753365992
245459,2923,1,4.700031441492364
245471,2923,2,2.741545513745
245483,2923,3,6.009143047986908
245495,2923,4,9.935737363989004
245507,2923,5,14.985617035634997
245519,2923,6,10.771072702623636
245531,2923,7,6.4019047619047615
245543,2924,1,4.361553990283637
245555,2924,2,4.8886524223562855
245567,2924,3,9.186898786887276
245579,2924,4,9.786844240891828
245591,2924,5,19.18015065520782
245603,2924,6,26.238584351127272
245615,2924,7,34.840453249766384
245627,2925,1,5.9976830422018175
245639,2925,2,3.588027808959
245651,2925,3,3.9932105199757273
245663,2925,4,6.965435493102434
245675,2925,5,14.082522372651999
245687,2925,6,13.629183383061088
245699,2925,7,8.514483377070857
245711,2926,1,4.0699390248235
245723,2926,2,3.484140657072
245735,2926,3,5.45427725300741
245747,2926,4,7.894998553945045
245759,2926,5,12.435310973440002
245771,2926,6,8.49763765987391
245783,2926,7,6.276078766069523
245795,2927,1,9.697707070583682
245807,2927,2,7.381452896667758
245819,2927,3,6.864315863268681
245831,2927,4,9.853603379190087
245843,2927,5,14.169879210996696
245855,2927,6,17.012134849837228
245867,2927,7,13.49233908245238
245879,2928,1,4.899945075999998
245891,2928,2,4.899945075999999
245903,2928,3,4.899945075999998
245915,2928,4,4.899945075999998
245927,2928,5,4.899945075999998
245939,2928,6,16.941782825046182
245951,2928,7,10.305649989629714
245963,2929,1,13.748112342961997
245975,2929,2,7.225739309856668
245987,2929,3,9.350505950842726
245999,2929,4,9.205463305279347
246011,2929,5,15.001280989453653
246023,2929,6,10.529065869771271
246035,2929,7,8.145470264312667
246047,2930,1,1.3066761345038183
246059,2930,2,2.8120303781542852
246071,2930,3,3.727938502173409
246083,2930,4,5.149452581727434
246095,2930,5,8.566187245058698
246107,2930,6,5.782248414065181
246119,2930,7,6.966463322523715
246131,2931,1,4.325406454777501
246143,2931,2,3.545235825596954
246155,2931,3,4.678718843781545
246167,2931,4,5.868373767767392
246179,2931,5,9.766372867406606
246191,2931,6,13.681670678969727
246203,2931,7,13.539119673105048
246215,2932,1,21.553681153368004
246227,2932,2,21.553681153368004
246239,2932,3,21.553681153368004
246251,2932,4,21.553681153368007
246263,2932,5,21.553681153368007
246275,2932,6,21.553681153368004
246287,2932,7,25.606980035885858
246299,2933,1,3.0593275509067723
246311,2933,2,4.792312130163333
246323,2933,3,7.917803606205135
246335,2933,4,10.018924546395523
246347,2933,5,18.963827445448263
246359,2933,6,19.122790209850184
246371,2933,7,22.956481376566376
246383,2934,1,4.0130755634972735
246395,2934,2,3.202524624742143
246407,2934,3,3.4658792005125005
246419,2934,4,11.567819024444349
246431,2934,5,14.940682136309993
246443,2934,6,15.126556625807725
246455,2934,7,10.644369255482857
246467,2935,1,2.5291128049857274
246479,2935,2,1.846901983592286
246491,2935,3,1.8947790171979093
246503,2935,4,2.3790535223280007
246515,2935,5,8.37177894739096
246527,2935,6,5.684537597570998
246539,2935,7,8.316568023442715
246551,2936,1,8.464214435362003
246563,2936,2,8.464214435362
246575,2936,3,8.464214435362003
246587,2936,4,8.464214435362003
246599,2936,5,8.464214435362003
246611,2936,6,43.65221409103791
246623,2936,7,18.369704284069332
246635,2937,1,10.694581421976137
246647,2937,2,5.689618085425001
246659,2937,3,8.217709628791999
246671,2937,4,12.285187400158042
246683,2937,5,17.662707935890783
246695,2937,6,13.779321792502502
246707,2937,7,11.10442654391543
246719,2938,1,4.373030859343546
246731,2938,2,3.17664527589
246743,2938,3,3.4454492205519553
246755,2938,4,4.002434987691565
246767,2938,5,5.769496278014999
246779,2938,6,6.700251440127274
246791,2938,7,5.463278300360714
246803,2939,1,11.368594247292002
246815,2939,2,10.15046124493543
246827,2939,3,9.781505919251455
246839,2939,4,15.170410734762784
246851,2939,5,26.622966939436523
246863,2939,6,29.21000436288
246875,2939,7,19.86329926642448
246887,2940,1,7.373192214102002
246899,2940,2,7.373192214102002
246911,2940,3,7.373192214102002
246923,2940,4,7.373192214102002
246935,2940,5,7.373192214102002
246947,2940,6,7.373192214102002
246959,2940,7,10.656477454860001
246971,2941,1,7.210071599444004
246983,2941,2,6.226563472504807
246995,2941,3,7.891554289319271
247007,2941,4,10.642545584698306
247019,2941,5,12.623871326762348
247031,2941,6,14.146372306294184
247043,2941,7,11.744509171178143
247055,2942,1,10.893082107077994
247067,2942,2,10.893082107077994
247079,2942,3,10.893082107077994
247091,2942,4,10.893082107077992
247103,2942,5,10.893082107077992
247115,2942,6,36.398206519914375
247127,2942,7,28.616476404918487
247139,2943,1,15.52725807435
247151,2943,2,15.52725807435
247163,2943,3,15.52725807435
247175,2943,4,15.527258074350001
247187,2943,5,19.57539223476157
247199,2943,6,13.959172956093546
247211,2943,7,10.253898032675714
247223,2944,1,4.499870451932863
247235,2944,2,3.916145328641999
247247,2944,3,6.211955653313273
247259,2944,4,6.812353996588566
247271,2944,5,11.261897686296782
247283,2944,6,11.8252304002545
247295,2944,7,15.286300999593333
247307,2945,1,4.508935459839818
247319,2945,2,3.722050955787049
247331,2945,3,5.470983961072999
247343,2945,4,9.107673077677653
247355,2945,5,11.31847946025978
247367,2945,6,8.89567659332809
247379,2945,7,8.960197870213525
247391,2946,1,2.555729592524999
247403,2946,2,2.2029203440357144
247415,2946,3,4.55833907651891
247427,2946,4,5.284015611406304
247439,2946,5,6.467534046315826
247451,2946,6,5.182614937468181
247463,2946,7,5.051585412409333
247475,2947,1,16.76786783850001
247487,2947,2,16.767867838500006
247499,2947,3,16.76786783850001
247511,2947,4,16.76786783850001
247523,2947,5,16.76786783850001
247535,2947,6,16.76786783850001
247547,2947,7,42.250949659928565
247559,2948,1,2.855722922995728
247571,2948,2,3.5175912027737146
247583,2948,3,4.513021535846591
247595,2948,4,5.467072214677174
247607,2948,5,9.65057282677587
247619,2948,6,8.706428551499998
247631,2948,7,7.677192117484189
247643,2949,1,8.386012329436001
247655,2949,2,8.386012329436001
247667,2949,3,8.386012329436001
247679,2949,4,8.386012329436001
247691,2949,5,8.386012329436001
247703,2949,6,9.040064054153365
247715,2949,7,19.630742521371424
247727,2950,1,6.692617446676727
247739,2950,2,5.902429343593332
247751,2950,3,6.607932154178908
247763,2950,4,10.337860956939132
247775,2950,5,14.542762071234778
247787,2950,6,14.17511140381091
247799,2950,7,12.623817289322858
247811,2951,1,6.926128614649911
247823,2951,2,5.190687585542285
247835,2951,3,11.840846479123092
247847,2951,4,16.25354204663687
247859,2951,5,15.414838064570604
247871,2951,6,10.89857729409559
247883,2951,7,8.568980810854
247895,2952,1,2.6829585079958185
247907,2952,2,3.7794565865316665
